track_id,track_name,album_id,primary_genre,duration_ms,explicit,key_signature,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0iOL2YENPUSiTYNWxrkOEo,Just Because,41647,blues,259466,False,C#/Db Major,4,0.479,0.501,1,-5.515,1,0.0295,0.286,0.0,0.108,0.226,135.768
12HdXCa4nAyFrMEtBvP680,S!KE,31959,sad,136888,True,B Major,4,0.732,0.615,11,-6.514,1,0.0399,0.0592,1.64e-06,0.115,0.384,135.002
0KMayG55Y3QCYK2Yxq7qj7,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",7825,german,316440,False,C#/Db Minor,3,0.146,0.00241,1,-40.843,0,0.0434,0.995,0.945,0.113,0.0973,166.462
1IbNYr8ByXsgwGbmOxLBXP,Friends,14068,techno,547244,False,G#/Ab Major,4,0.82,0.505,8,-9.832,1,0.0356,0.0068,0.591,0.128,0.555,119.992
5pTo3l7IMXYguYawzpmjFW,Alma,2517,afrobeat,259353,False,F#/Gb Minor,4,0.522,0.62,6,-8.016,0,0.0649,0.0564,2.47e-05,0.217,0.19,139.837
63F2nWghdifkNHVns5GT8W,Fade into You,12943,acoustic,291676,False,D Major,3,0.478,0.398,2,-10.124,1,0.0286,0.0222,0.0183,0.0826,0.371,159.906
0XGoZeBkI6n9TKnp7pjMMu,Breathe,6083,club,186666,False,C#/Db Major,4,0.669,0.927,1,-6.919,1,0.0464,0.039,0.901,0.331,0.547,126.012
4V615N3up8IAadSTyxTyZZ,Mírame,20693,salsa,246308,False,C Major,4,0.666,0.657,0,-8.508,1,0.0366,0.809,2.44e-05,0.202,0.884,97.477
1QG3f3TYy9mci5ogEu2PyS,Nànnuflày,11824,guitar,303106,False,G#/Ab Major,4,0.602,0.476,8,-7.278,1,0.028,0.854,0.372,0.103,0.301,118.417
6Bl8ELAqTF3ZGHgaGJ1UkH,Swarms of Song - Deutsche Version,4907,anime,98242,False,E Minor,4,0.432,0.526,4,-12.49,0,0.0612,0.0513,0.000105,0.0887,0.251,129.56
1qj3vj6DdE70Fyd3GiOgGq,Beneath the Stars,30490,industrial,252000,False,G#/Ab Major,4,0.552,0.861,8,-7.405,1,0.0336,0.000624,0.592,0.192,0.354,120.012
4TC0dnB5DxvoKcsalffFZe,Bigger Boys and Stolen Sweethearts,17471,garage,180640,False,A Major,4,0.494,0.587,9,-7.323,1,0.0324,0.00518,0.0,0.0892,0.605,131.774
3uYHZugj4xhuDFeAMObBzd,Misery,24320,trip-hop,195691,False,A#/Bb Minor,4,0.581,0.544,10,-8.802,0,0.085,0.0135,0.00144,0.239,0.457,75.057
0akp96dzRtVRv1Gi38zSwG,You Saved My Soul,16498,world-music,229320,False,D Major,4,0.373,0.37,2,-12.215,1,0.0276,0.234,0.0294,0.106,0.149,77.853
16o2AmA4xxtE3vMGl3zi0W,Love U U,45529,mandopop,219511,False,D Major,4,0.399,0.347,2,-7.872,1,0.0299,0.87,0.0,0.106,0.257,129.06
6FTwpioKHEWCDjEHS6waLh,"Kandu Kandu - From ""mambazhakkalam""",2859,malay,270333,False,A Minor,4,0.656,0.642,9,-10.186,0,0.0722,0.483,1.36e-05,0.317,0.62,100.085
5B9ZSS4Xd7d0WTdRjG0fJh,Ceiling Fan Sound on Low Power,13065,sleep,120000,False,F#/Gb Minor,4,0.162,0.00483,6,-46.591,0,0.0507,0.924,0.965,0.11,0.0327,138.768
0tyWs7VaLmVvUkFXd9nyfj,Cuando Me Enamoro,2757,opera,235446,False,A#/Bb Major,4,0.615,0.602,10,-6.765,1,0.044,0.591,2.51e-06,0.102,0.521,102.068
1nWoKo5XJ3OZhIxwr3nhgI,Pot-Pourri: Estrela / Tchau e Bença,18450,pagode,283441,False,G Major,4,0.501,0.777,7,-6.267,1,0.0469,0.686,0.0,0.365,0.903,95.941
6OOKfkImPzQ60wK5ElkAKu,RAD,30168,j-dance,240000,False,B Minor,4,0.715,0.931,11,-3.0,0,0.157,0.00857,0.132,0.409,0.805,127.925
7qK3JFriCqLorQivsJYG2X,Stayin Alive,38404,disco,283146,False,A#/Bb Minor,4,0.703,0.831,10,-7.225,0,0.0349,0.0328,0.00839,0.218,0.949,103.573
5hevc8ir7DdXDHMMmA5ssE,Umakku Udhavi Thevayillai,40192,malay,279878,False,B Major,4,0.597,0.842,11,-6.0,1,0.047,0.0068,0.0,0.115,0.753,169.913
3gtZKfWzdUf4WBdum7IUfb,Aşık Olmak İstemem,42974,turkish,252012,False,F Minor,4,0.742,0.389,5,-11.862,0,0.0287,0.395,0.0,0.357,0.538,109.964
3UECLXdpillm5BJU3wGQtd,Ona chce tančit,27289,emo,199242,True,A#/Bb Minor,4,0.809,0.66,10,-8.134,0,0.0766,0.108,0.000133,0.125,0.765,100.053
3AcPAEsILGtsyht7FYxlyj,Merry Christmas,31587,rock,151387,False,F#/Gb Major,3,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991
1CFOh8cEHWX5Qd6HMGZ2EV,Medley Tatuajes/Tu Cárcel,3925,rock-n-roll,324026,False,F Major,4,0.793,0.386,5,-10.839,1,0.029,0.855,0.00024,0.188,0.752,100.017
19YmvsVCetCBeVj6O2mljR,Still Breathing,31251,punk,224760,False,C#/Db Major,4,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033
4JqVgQBE41ruUtb7enQqSv,Nos Braços do Pai - Ao Vivo,26423,gospel,680493,False,A#/Bb Major,4,0.302,0.328,10,-8.77,1,0.0293,0.737,1.3e-06,0.796,0.0835,135.731
5DVqCM05YNZjKJDchyD1GC,Dos Oruguitas - Instrumental,12026,show-tunes,214760,False,C Major,4,0.618,0.41,0,-12.268,1,0.0472,0.572,0.754,0.105,0.08,95.016
5vJBaFyp5R7Yv32ixePsZr,Keep on Going,24751,bluegrass,725253,False,D Major,4,0.555,0.541,2,-9.346,1,0.0677,0.588,0.00471,0.653,0.797,95.803
0JPesMURlkeCSWDB9kPm9p,Transar No Escuro,25475,hard-rock,183160,False,A Major,4,0.336,0.968,9,-5.175,1,0.051,0.000416,0.000677,0.428,0.555,170.03
07Tx168RSsUS1HqkDIOZbH,Cupid Shuffle,39045,party,231360,False,F Minor,4,0.785,0.582,5,-4.877,0,0.237,0.191,0.0,0.2,0.861,71.774
34srI0VWaGbqcaAu2TAtli,Kaunein katse,12333,tango,187386,False,C Minor,3,0.518,0.554,0,-7.104,0,0.0253,0.358,0.0,0.485,0.483,94.991
77Gb2QwhSzHbKO2c3mqGCq,Rap de Uzui,30527,anime,238344,False,B Minor,4,0.83,0.75,11,-6.056,0,0.0781,0.0899,0.0,0.225,0.564,116.963
5I58kPuYlnF0E3qIyq4pXc,Te Reto a Que Me Olvides,14490,salsa,213386,False,D Major,4,0.536,0.303,2,-7.441,1,0.0349,0.645,0.0,0.1,0.428,83.22
5SpkQpc9OyY4Tuzd7fgpXU,Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp],13129,breakbeat,149233,False,F Minor,4,0.661,0.954,5,-1.866,0,0.128,0.0519,0.000667,0.22,0.332,141.911
686Ry3gFM9B3pgwKjFUweg,Para De Pirraca,29710,pagode,269333,False,F#/Gb Minor,4,0.323,0.826,6,-8.102,0,0.143,0.411,0.0,0.97,0.432,163.676
4RdJFhfLQcezwN5LsXl4qP,Love You To - Remastered 2009,31256,british,179826,False,F Major,4,0.391,0.593,5,-8.999,1,0.0413,0.7,0.000249,0.0829,0.707,123.986
6M645F7LHVaWGSrEbbt0wK,Prohibido,29667,salsa,265639,False,G#/Ab Major,4,0.808,0.774,8,-6.21,1,0.0588,0.532,1.33e-06,0.0422,0.839,89.965
313f3J4lGMA0irUrWaUXUh,Kaunaz Dagaz,11855,heavy-metal,253790,False,G Major,4,0.483,0.904,7,-6.054,1,0.0574,0.000434,0.0,0.249,0.393,146.006
18Yi2y6HokmHOyCaVf6u6G,Paradox,933,j-dance,175203,True,C#/Db Minor,5,0.516,0.576,1,-8.382,0,0.106,0.134,2.88e-06,0.0909,0.702,142.315
3BEG0acp5DRrK7YQLWlMnt,Requiem: XIV. Agnus Dei,40971,opera,267973,False,C Major,4,0.0896,0.00597,0,-38.577,1,0.0493,0.957,0.000393,0.109,0.0381,172.829
0Ny30hfcHPaVkCBH4lsKhf,Ungodly Fruit,36239,trip-hop,180333,False,E Minor,4,0.641,0.695,4,-4.572,0,0.0397,0.0798,0.632,0.185,0.724,169.985
0jrdWPwYjUZvqfJcwE8ddh,Saturday Night at the Movies,37522,rockabilly,153626,False,F#/Gb Major,4,0.708,0.545,6,-7.376,1,0.0502,0.648,0.0,0.121,0.935,135.241
5gw8HNcrqliEw0X6pPrPvG,Seasons of Love,30227,show-tunes,182746,False,F Major,4,0.475,0.579,5,-4.096,1,0.0334,0.609,0.0,0.0756,0.466,178.151
6GFzkoWSx8afoekKHtNkDd,Pûşper,32294,iranian,416500,False,A Minor,4,0.102,0.201,9,-18.544,0,0.037,0.812,0.886,0.418,0.0438,84.088
6xBi81Zgrkxd3uOtXrUuWr,Pink Rhodonite,29138,study,131666,False,D#/Eb Major,4,0.803,0.287,3,-7.654,1,0.0348,0.0772,0.917,0.106,0.354,89.969
6Pf2T6xvc8C0lWrkg0yUFc,Thaar Maar Thakkar Maar,36723,pop,267727,False,B Minor,4,0.783,0.942,11,-4.371,0,0.0815,0.176,2.01e-06,0.175,0.908,132.028
56sbIl0o3XpzEs0K2wHRmI,Scheißkerl,4445,party,202666,False,D Major,4,0.586,0.877,2,-4.466,1,0.084,0.0355,0.0,0.305,0.549,129.886
2lvYfJ6DECZTZnFZghgqQC,Çoktular Ama Yoktular,14585,j-rock,186800,False,G Minor,4,0.595,0.408,7,-12.058,0,0.0666,0.77,0.02,0.455,0.45,94.055
1VE9nQhNIs8Xzyy10GxWhB,Sleigh Ride,5003,jazz,175986,False,C#/Db Major,4,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117
6Sk0prnnRQ1SYTSDGxa92x,Pessoal Particular (Ao Vivo),25041,mpb,387720,False,D Major,4,0.634,0.859,2,-5.832,1,0.0567,0.539,3.2e-05,0.693,0.64,112.942
7lcYieV34n9gHmW9wRweI2,No Stop,13526,emo,139440,True,A Minor,4,0.562,0.633,9,-6.099,0,0.341,0.0255,1.93e-06,0.0886,0.45,159.367
0HGp68s9pOKPp2x5LGdFGN,Take Me Higher,10496,chicago-house,288840,False,B Minor,4,0.803,0.665,11,-12.304,0,0.0376,0.0308,0.898,0.103,0.193,123.06
40gooTta3y4FgzXaMOGDJL,I Can't Help But Feel,17490,soul,178780,False,C#/Db Minor,4,0.722,0.706,1,-4.552,0,0.0314,0.328,0.0,0.108,0.715,114.983
18Kt9lI9qQK5hUHtaIPOP2,Homecoming - Live,16967,world-music,468274,False,C Major,3,0.388,0.566,0,-8.316,1,0.0332,0.269,1.2e-06,0.0938,0.17,144.914
2VAMRYzi5TM5GChU6pTtIE,Dream Machine - Downtempo Mix,2103,chicago-house,368200,False,C#/Db Major,4,0.938,0.424,1,-10.299,1,0.059,0.146,0.00209,0.262,0.652,110.783
7ASiQ9rrutSKS2ZkUhmcaw,Skating,16954,jazz,145640,False,C Major,4,0.473,0.297,0,-17.103,1,0.0321,0.75,0.535,0.129,0.551,130.342
16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),38319,piano,210760,False,D Minor,4,0.664,0.88,2,-5.009,0,0.0326,0.465,1.63e-05,0.0591,0.895,133.898
5Iuqf7d8G5SAvuKY7MKHbd,End of Me,42130,alt-rock,170426,False,F Minor,4,0.59,0.823,5,-4.606,0,0.0394,0.00191,0.0,0.375,0.572,129.971
4TMOz5CcxwCBPyxXqsdxPd,瞳はダイアモンド - Diamond Eyes,46156,j-idol,258160,False,G Major,4,0.293,0.484,7,-7.425,1,0.0338,0.729,1.3e-06,0.122,0.151,77.003
6RbeLGGRcELEeKjMAplpap,"Hey Baby, Here's That Song You Wanted",42630,metalcore,194800,False,D#/Eb Minor,4,0.199,0.955,3,-2.774,0,0.111,0.00191,2.1e-05,0.098,0.454,184.916
6T32cF7Hn0Zi9d2CoWKjo3,Ty rjadom so mnoy,40878,romance,206961,False,D Minor,4,0.325,0.373,2,-11.905,0,0.0356,0.977,0.43,0.335,0.494,84.552
6LnbaR5hLhhJkmmwYuMfCD,Passos na Areia / Juras de Amor - Ao Vivo,13886,forro,219773,False,A Minor,4,0.63,0.975,9,-4.305,0,0.0526,0.093,0.000418,0.365,0.631,111.205
4x9H4xpNBMX4TmW4hExsxb,長夜MY LOVE GOODNIGHT,45739,cantopop,209000,False,A Major,4,0.626,0.446,9,-7.522,1,0.0258,0.497,0.0,0.0919,0.314,112.518
5VZj2gdc5tbZ0yG9aWK68r,Nuh Tell Me Nuttn,26618,j-dance,189079,False,E Major,4,0.662,0.772,4,-3.711,1,0.138,0.66,0.0,0.143,0.655,91.678
0R194013qdfjeFiap76Nzs,Red Right Hand,8687,garage,259813,False,D Major,4,0.422,0.819,2,-7.698,1,0.051,0.000484,0.0412,0.185,0.598,139.784
1UkfAC49Q2Zn9LpLCyLNk6,Pa Cali,27978,salsa,349560,False,F Minor,4,0.734,0.88,5,-4.171,0,0.064,0.245,0.0,0.0618,0.79,172.004
6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,9832,latin,228826,False,D Major,4,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085
6DmfWj5kOa1fX8AwN9byOn,L.A. Woman,20459,psych-rock,471160,False,D Major,4,0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633
4AaXmQvHMWNwZSoqi4kcsK,Dumpling - Remix,11056,dancehall,197227,True,G Major,3,0.706,0.73,7,-5.017,1,0.286,0.391,0.1,0.0871,0.612,63.951
43f3oGrYrjcB06aNPVXH2T,Wind Brought,27812,turkish,84948,False,C Minor,4,0.282,0.0663,0,-24.072,0,0.0448,0.989,0.93,0.0985,0.155,209.557
3MIsWEnYufm0HbCXXQPPhC,Marilah Bergembira,825,children,46813,False,C Major,4,0.947,0.653,0,-5.569,1,0.0523,0.521,0.000204,0.0921,0.848,120.476
7BSgfWzZRs77HwtBxl2KH8,die first,29245,electro,177108,False,G#/Ab Minor,4,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441
65BkbrG8XPEpPAHA4jgYhW,Non Hogkins Lymphoma,21510,comedy,68520,True,D Major,4,0.689,0.332,2,-19.407,1,0.961,0.873,0.0,0.66,0.701,80.739
5EE1IDPjm2vQ4sYqXEdM0s,"Berceuse in D-Flat Major, Op. 57",7825,classical,286466,False,C#/Db Major,4,0.368,0.0334,1,-30.83,1,0.0326,0.987,0.939,0.135,0.128,97.2
3lwG3gBIuVJJaCbGlrBl8W,Solo Para Ti,3334,latin,198106,False,F Minor,4,0.721,0.806,5,-6.279,0,0.0549,0.146,0.000319,0.341,0.753,120.038
6gwhF3t8taMbjpklXAgwMN,Pop See Ko,6571,kids,138840,False,B Minor,4,0.901,0.76,11,-12.316,0,0.84,0.298,0.0,0.966,0.638,134.021
2LPtD54De1Fh6HoJc2WI0A,Through the Golden Dust,4257,iranian,383454,False,F Major,3,0.145,0.199,5,-21.717,1,0.0377,0.212,0.793,0.19,0.0348,66.539
0MUjXA4iZM5rBHZ2YmJ5iA,Garmi Aayi,890,children,37128,False,E Major,4,0.854,0.622,4,-6.32,1,0.0615,0.59,0.0,0.157,0.963,75.03
6SWaPVw1U27HKNQ1311hSL,Caramel,6892,minimal-techno,448057,False,F#/Gb Minor,4,0.683,0.699,6,-9.76,0,0.0402,9.62e-05,0.862,0.0813,0.412,121.998
0BCD23gq6f8G2tHBEuB92k,A2PRES107 - Original Mix,16750,chicago-house,394028,False,C#/Db Major,4,0.818,0.675,1,-9.087,1,0.0687,0.000512,0.804,0.091,0.845,123.687
5vTSnZTmS1gMiWuA9kDE19,Futile Devices (Doveman Remix),6625,singer-songwriter,135443,False,E Major,4,0.462,0.187,4,-19.991,1,0.0304,0.954,0.847,0.0985,0.252,140.096
2Jls1YCJJovBR5DcGZp4fL,Bobby Shafto Slumber: Piano Slumber,6665,children,137610,False,G Major,4,0.265,0.0487,7,-18.768,1,0.0345,0.941,0.779,0.116,0.037,96.614
5N47FEM0Y5b4uj0Zo1SqXC,Te Duele Haberme Perdido,35595,guitar,238760,False,D#/Eb Major,4,0.832,0.801,3,-3.34,1,0.0429,0.626,5.98e-05,0.24,0.884,104.459
4Xtlw8oXkIOvzV7crUBKeZ,Rompe,4565,reggaeton,188626,True,A Major,4,0.696,0.858,9,-5.155,1,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061
6e5hyCF3qVFEtPm7QsRiw1,Magic Fever,16858,afrobeat,291373,False,F#/Gb Major,4,0.61,0.808,6,-5.957,1,0.0549,0.0952,0.44,0.362,0.556,137.086
7J7BIewOXHEBsTELLWk2fa,The Burning of the Deceased,39487,grindcore,61298,False,A Major,5,0.488,0.825,9,-14.91,1,0.065,0.317,0.0328,0.936,0.36,120.622
36apgR5VMBXhqeeZoC7kf4,İstanbul Sokakları,44465,psych-rock,359706,False,E Minor,4,0.225,0.809,4,-7.642,0,0.0684,0.0314,0.364,0.134,0.176,152.996
6XfxmT5QNCXvpZA6PKfWVL,Sorry Seems To Be The Hardest Word,5686,piano,228933,False,G Minor,4,0.371,0.22,7,-12.797,0,0.0324,0.828,1.23e-06,0.195,0.112,118.464
3ZCUoHByl6bizZMHPQF5v5,Qué Más Pues?,30878,reggaeton,217361,False,G#/Ab Major,4,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988
4OFOtm9ye8HflrFdsYNjXA,Doce Refúgio / Caciqueando,33689,samba,253493,False,C Major,4,0.382,0.746,0,-11.912,1,0.0517,0.188,0.0,0.65,0.8,107.495
5BDiHXoVXj5JOoxJBQ9V5U,O Meu Guri,2526,mpb,238373,False,D Major,4,0.678,0.482,2,-13.419,1,0.0331,0.726,0.0125,0.218,0.862,135.657
3C8crz63UpoyBdGXGUEH6q,Jacuzzi,28686,reggaeton,184106,False,C Minor,4,0.821,0.736,0,-4.484,0,0.0669,0.0914,0.0,0.0542,0.941,93.008
0yOYdil5IO9tW7wraM9C3r,Buzina - Ao Vivo,12247,sertanejo,162965,False,C#/Db Major,4,0.479,0.889,1,-4.162,1,0.168,0.0992,0.0,0.356,0.735,169.646
2iHV5oUsDdbBNa5nJ5lo1g,I Wish I Was There While the Sun Set,3649,black-metal,329866,False,C Minor,4,0.382,0.959,0,-7.347,0,0.0802,5.63e-06,0.84,0.381,0.157,160.004
2TQMQ5Kdza2gBwmq8bpnyF,Destino,6684,heavy-metal,213853,False,F#/Gb Major,4,0.554,0.773,6,-4.385,1,0.0807,0.00181,0.000723,0.104,0.431,115.331
13JoLz1uqiif77Bs1tSKlh,Her,16471,country,237386,False,G Minor,4,0.62,0.724,7,-7.875,0,0.0262,0.104,0.000354,0.26,0.279,111.992
4v3j3mqjPX0p7uohes7edY,There Is a Redeemer,21811,world-music,252920,False,C Major,3,0.276,0.228,0,-11.879,1,0.0291,0.876,0.0,0.0763,0.156,64.91
0gxFEAmqR7cnR7ClDCnQI4,Oru Athijeevana Kadha,27627,malay,344275,False,D Major,4,0.476,0.423,2,-10.771,1,0.0465,0.407,0.0,0.169,0.31,145.11
0vjTp23Jg2cAZSq9x5GlxK,El Infierno de Dante,11560,death-metal,275435,False,A#/Bb Minor,4,0.201,0.965,10,-9.374,0,0.0565,0.00239,0.339,0.312,0.114,78.437
39laDigENmKNlT94cnLWwr,Jannat Jahan,19038,indian,223093,False,E Minor,4,0.61,0.888,4,-4.8,0,0.0435,0.00716,1.17e-05,0.0884,0.548,128.024
0VYl6MeDfICsBCiopYfv0a,Nostalgias De Buenos Aires,26443,guitar,197750,False,A Major,4,0.542,0.143,9,-13.06,1,0.0617,0.976,0.928,0.101,0.25,79.413
0uoNRN1bvHcsGrrTa44Mj7,Até Falar Chega (feat. Matheus & Kauan) - Ao Vivo,12245,sertanejo,208346,False,F Minor,4,0.411,0.863,5,-3.867,0,0.0904,0.0743,0.0,0.359,0.625,155.18
6UuqE5oXVnxToLif1530eR,My White Knight,37893,show-tunes,182040,False,C#/Db Major,4,0.261,0.178,1,-14.986,1,0.039,0.739,1.63e-06,0.292,0.151,89.015
1fPGTHsYzUzDR6K6HlEku7,Deep Waters,9534,bluegrass,204933,False,G Major,4,0.518,0.522,7,-9.329,1,0.0296,0.841,0.0022,0.279,0.618,129.939
6ixjgNCGvFTXTO1fGqltw1,Back to Life,4262,deep-house,126972,False,F Major,4,0.73,0.842,5,-5.658,1,0.125,0.0275,0.00085,0.367,0.66,125.081
5KGbRvZyVyKP2AEJMHErB4,Old Yellow Bricks,13173,garage,193226,False,C Major,4,0.66,0.837,0,-4.315,1,0.0682,0.000147,6.62e-06,0.0788,0.757,135.158
4jQ4kfb8YwS17is2f4QY0e,Church of the Silence,31194,happy,299837,True,C#/Db Major,4,0.59,0.988,1,-0.534,1,0.122,0.0392,0.0289,0.671,0.168,150.013
0SzNyaaHr8irGzhulluvli,Phone Booth,6900,garage,112600,False,A#/Bb Major,4,0.338,0.985,10,-6.238,1,0.166,0.00717,0.000526,0.743,0.132,104.665
6gRNHsOFHyfAq5OJkzDT7M,Frosty The Snowman - 1991 Remix,44046,psych-rock,114551,False,F Major,4,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752
4KHXk0rTD80mEf7bbdK29j,Suavemente,35398,french,159357,False,G Minor,4,0.865,0.682,7,-4.563,0,0.0548,0.284,0.00445,0.0422,0.508,140.052
6f1A7DEVS3zXoBQGzV5rnw,Tu és Santo (Príncipe da Paz),29481,gospel,295682,False,F Major,4,0.59,0.741,5,-5.584,1,0.0299,0.0174,0.0,0.238,0.271,104.035
22sS7JkzeVeq4vOPCB6Fbj,Someone New,17265,singer-songwriter,222813,False,G Major,4,0.593,0.539,7,-5.946,1,0.0349,0.407,2.31e-06,0.286,0.577,91.98
0DzcFzEdZioULwgls86VSj,"Carnaval, Op. 9: No. 14, Reconnaissance (Live in Japan, 2022)",32712,classical,106053,False,A#/Bb Minor,4,0.409,0.0964,10,-28.0,0,0.0373,0.993,0.87,0.124,0.379,101.231
6sYU0eGQKhWUq5acEHiOyW,O Holy Night,41995,opera,210401,False,D Major,3,0.322,0.157,2,-15.679,1,0.0351,0.944,0.031,0.103,0.113,107.014
13lUhE5ppZ8srSnaLoK2ky,Right Back,31348,trance,209280,False,E Minor,4,0.567,0.942,4,-7.217,0,0.0379,0.000957,0.0779,0.343,0.0396,125.043
53PXvbGIlVe4vUv7rMBDqV,Alive,2277,progressive-house,188695,False,B Minor,4,0.633,0.859,11,-5.977,0,0.0762,0.0154,0.00896,0.27,0.378,137.981
7Kqd5u83cryLLqeRSIXK64,冰箱,46523,cantopop,217280,False,F#/Gb Major,4,0.654,0.521,6,-7.958,1,0.0289,0.382,2.27e-06,0.107,0.629,142.055
7elWHQx6ONpP4sENVU5c97,Gravity,15402,idm,377590,False,G#/Ab Minor,4,0.172,0.0701,8,-15.747,0,0.046,0.834,0.95,0.136,0.0505,119.596
1iZsb5ZoUZtUudNRskM41g,Forlani,38008,grindcore,159400,True,F Major,4,0.217,0.944,5,-4.173,1,0.0913,8.96e-06,0.00215,0.067,0.448,131.803
6RrrUelaYY1py4TV9CrygA,Waltzacid,5973,idm,465721,False,G#/Ab Minor,4,0.724,0.904,8,-6.742,0,0.0487,0.209,0.87,0.585,0.766,122.002
7vEo4UOQYHJ2NBOH82HcfY,"Panic, Stop. Repeat! - Paco Osuna Remix",28140,detroit-techno,415238,False,B Minor,4,0.777,0.547,11,-11.853,0,0.0509,0.000795,0.935,0.052,0.174,125.996
4thBZp9kEDqeSwLtwcAZgk,Sincerely,22039,anime,275800,False,A Minor,4,0.409,0.819,9,-3.784,0,0.0564,0.0351,0.0,0.322,0.458,143.937
77cHi3HzlrS8XDgue2WT8y,Porto,40610,techno,330000,False,G#/Ab Major,4,0.678,0.713,8,-6.451,1,0.0487,0.00136,0.865,0.0837,0.19,127.993
0TT5rG6JOdzv5FkujZ4O9B,Burn in Hell,29899,black-metal,305658,False,F#/Gb Minor,4,0.276,0.978,6,-2.882,0,0.073,6.72e-06,0.102,0.359,0.434,106.967
6c6WreivKNC4zXb00lUJtI,マシ・マシ,45115,j-rock,247960,False,A#/Bb Major,4,0.641,0.885,10,-3.046,1,0.0403,0.0886,0.0,0.293,0.866,101.99
6SnewX10TcsggY6qRDFyKe,E.M.P. Eror,11179,club,207478,False,A Major,4,0.69,0.306,9,-8.109,1,0.0403,0.000525,0.911,0.305,0.0384,130.006
6gpQp1Trz3KKm1WfTgy7z3,Brilho no Olhar / Agora Viu Que Perdeu e Chora / Retrato Cantado de um Amor (feat. Reinaldo) - Ao Vivo,24362,pagode,432104,False,D Major,4,0.328,0.755,2,-6.549,1,0.0456,0.628,0.0,0.975,0.736,94.0
7tUhh4MxnkgNvasB6ZxlAu,La Negra,20698,afrobeat,359045,False,G#/Ab Minor,4,0.717,0.683,8,-10.197,0,0.0433,0.0364,0.00564,0.104,0.594,113.016
3Wdr0d29YT5YX8PdvxWEaC,If You Could Love Someone,22599,idm,96000,False,A Major,3,0.296,0.137,9,-21.716,1,0.0363,0.977,0.655,0.0731,0.289,144.792
0IwdotkOJ2m9jkJiy8Rzox,Emoriô / Dia da Caça (Ao Vivo),14818,samba,310596,False,F Minor,4,0.687,0.833,5,-8.648,0,0.0324,0.578,0.0496,0.941,0.724,107.987
3zZwwTNa27TDKUSNj2uuMc,Say My Name,32621,groove,213246,False,G Minor,4,0.843,0.712,7,-5.002,0,0.0647,0.0121,0.0181,0.07,0.97,120.002
6v1erB85N6Zln7D0HhUzXV,Mundo De Caramelo,28213,latin,230440,False,D#/Eb Major,3,0.631,0.595,3,-4.722,1,0.0547,0.347,0.0,0.111,0.694,173.959
0qAMjeQFyd1qD0LDiV8gWp,Black Horse And The Cherry Tree,12797,acoustic,172373,False,E Minor,4,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833
5G8lsDiUpxvc337PflB9yB,Quero Descer (Ao Vivo),30098,gospel,246828,False,A Major,4,0.332,0.331,9,-5.421,1,0.0293,0.835,0.0,0.107,0.355,140.788
47bUyxG4UYJG2DKLdWrz2e,This Is the Way,26651,children,135401,False,D Major,3,0.934,0.269,2,-11.631,1,0.0712,0.731,2.96e-06,0.0727,0.965,135.061
1sXdW94CrEIrYdbfON4Sxt,Amaranth,9179,goth,231444,False,D Minor,4,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98
3cFAogNFFH9cM1U2oWPvl5,Hardshock (Official Hardshock 2019 Anthem),16049,happy,224000,False,G Major,4,0.355,0.99,7,-1.178,1,0.431,0.0385,0.166,0.346,0.0417,179.856
7gNqCN4EK3B0mnklBp7EqP,Blacken the Cursed Sun,32172,metalcore,328200,False,F#/Gb Minor,3,0.401,0.995,6,-2.831,0,0.118,3.68e-05,0.00128,0.176,0.112,116.444
1OIdkkGAlW3u33Rnhi9KkQ,Algo Mágico,1700,heavy-metal,263665,False,D Minor,4,0.467,0.744,2,-4.45,0,0.0346,0.000801,0.0,0.131,0.316,144.058
0auAM0mRTL07NNoeCK96sS,Body Bag,5758,dub,142666,False,B Minor,4,0.473,0.958,11,-3.435,0,0.166,7.43e-05,0.0131,0.507,0.493,180.008
44k0lbFIwMyr2mHiQPxgOu,Feel Like This,8487,country,196162,False,G Major,4,0.536,0.605,7,-5.292,1,0.0338,0.141,0.0,0.0614,0.341,130.053
